esfera;co_uf;cod_ibge;no_ente;ano;bimestre;indicador;cod_conta;conta;valor;populacao
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;28847902,37;79285
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;55558567,07;79285
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;57850862,48;85734
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;94679330,35;85734
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;89769190,92;88655
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;125248834,51;88655
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;833055,18;5092
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;11487877,33;5092
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;857435,39;5019
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9744141,32;5019
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1028367,39;5163
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13378828,3;5163
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;75173625,48;85734
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;106916066,62;85734
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;43806568,95;83626
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;69536000,89;83626
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;102464989,55;88655
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;149877235,12;88655
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;34068645,94;81475
Município;SC;4211306;Prefeitura Municipal de Navegantes - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;55619376,52;81475
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1156824,21;5163
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;14069021,55;5163
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1760317,03;5179
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;17575717,92;5179
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1481720,07;5179
Município;SC;4211405;Prefeitura Municipal de Nova Erechim - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16826938,8;5179
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;452589,12;4331
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8562525,47;4331
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;815445,08;4327
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;12300297,53;4327
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;393369,87;4333
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9141934,71;4333
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;749768,06;4329
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10074567,6;4329
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1435886,11;4432
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16892854,76;4432
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1365048,97;4327
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13261170,2;4327
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2417216,31;14987
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19279225,56;14987
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2531911,56;15166
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19165657,27;15166
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1161863,67;4432
Município;SC;4211454;Prefeitura Municipal de Nova Itaberaba - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;15947490,47;4432
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3400727,13;15342
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;23142256,57;15342
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3870271,43;15515
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;27123738,62;15515
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4371680,54;15515
Município;SC;4211603;Prefeitura Municipal de Nova Veneza - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;28488918,15;15515
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4058319,76;22912
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;20006524,53;22912
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;5665152,51;23161
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;27922974,35;23161
Município;SC;4211652;Prefeitura Municipal de Novo Horizonte - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;175839,09;2652
Município;SC;4211652;Prefeitura Municipal de Novo Horizonte - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9739850,87;2652
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3726144,45;22785
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;20814864,27;22785
Município;SC;4211652;Prefeitura Municipal de Novo Horizonte - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;269439,36;2652
Município;SC;4211652;Prefeitura Municipal de Novo Horizonte - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10028921,17;2652
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;5053206,88;23038
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;23588397,47;23038
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6646781,76;23531
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;34451089,85;23531
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;5768551,5;23161
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;29571486,99;23161
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6728767,7;23531
Município;SC;4211702;Prefeitura Municipal de Orleans - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;34896319,96;23531
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;8237938,83;18744
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;20334998,63;18744
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6439120,74;18510
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19146554,78;18510
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;8438020,01;18975
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;24453344,03;18975
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;9476583,71;19201
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;30061420,36;19201
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;10018241,11;19201
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;27336687,17;19201
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;13885884,61;17357
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;33548808,58;17357
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;81955,35;2207
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7497512,08;2207
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;14919413,17;17357
Município;SC;4211751;Prefeitura Municipal de Otacílio Costa - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;33404437,52;17357
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;259352,04;2197
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9200890,53;2197
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;99685,29;2227
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5850353,92;2227
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;328526,95;2168
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;11283788,41;2168
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;18398,87;2168
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;11693742,59;2168
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;85288,77;2217
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6121558,73;2217
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;265938,64;2197
Município;SC;4211850;Prefeitura Municipal de Ouro Verde - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9946099,39;2197
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;253567,01;1505
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4562462,51;1505
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;449799,36;1444
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7457482,32;1444
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;521254,63;1931
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9092518,98;1931
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;402105,08;1444
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6675306,12;1444
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;555073,83;1931
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9722054,06;1931
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;421617,83;1474
Município;SC;4211876;Prefeitura Municipal de Paial - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5504338,81;1474
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;219806,22;2363
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4137558,33;2363
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;261634,4;2359
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4187687,19;2359
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;453575,44;2356
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5213210,33;2356
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;629010,52;2199
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7885640,87;2199
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;436367,67;2352
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6616074,02;2352
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;563376,94;2352
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6331778,65;2352
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;757268,51;2199
Município;SC;4211892;Prefeitura Municipal de Painel - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8255070,85;2199
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;40830000,19;168259
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;70936278,24;168259
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;43788873,03;171797
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;72528679,11;171797
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;306461,54;7475
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9166945,25;7475
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;124246892,03;236638
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;155806316,39;236638
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;315640,55;7423
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9148676,18;7423
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;67612232,7;175272
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;89034824,92;175272
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;103444356,34;178679
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;119775433,35;178679
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;119464844,32;236638
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;141176773,8;236638
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;90935718,37;178679
Município;SC;4211900;Prefeitura Municipal de Palhoça - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;106890793,29;178679
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;487914,73;7372
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10882357,12;7372
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1158708,95;7601
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;18888122,13;7601
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;442931,2;7321
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13268723,06;7321
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;730366,46;7321
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16584187,21;7321
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;571047,4;2673
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7943787,16;2673
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;265843,4;2650
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6186052,7;2650
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;580835,42;2673
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8919294,19;2673
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;903439,02;2627
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10740498,13;2627
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1481981,33;7601
Município;SC;4212007;Prefeitura Municipal de Palma Sola - SC;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;17226718,41;7601
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1972776,07;16169
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16283848,77;16169
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;888288,24;2627
Município;SC;4212056;Prefeitura Municipal de Palmeira - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10223807,31;2627
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1827608,74;16182
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;16537187,71;16182
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2522589,73;16157
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;19542026,39;16157
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3072050,77;16144
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;24845651,97;16144
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4313168,26;15627
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;33034127,07;15627
Município;SC;4212106;Prefeitura Municipal de Palmitos - SC;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3851310,6;16144
