esfera;co_uf;cod_ibge;no_ente;ano;indicador;cod_conta;conta;valor;populacao
Município;PB;2513968;Prefeitura Municipal de São Domingos - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2718038,95;2595
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;102904,07;4313
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1643395,87;4313
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;88355,45;4199
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1681636,11;4199
Município;PB;2513984;Prefeitura Municipal de São Francisco - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;228384,73;3377
Município;PB;2513984;Prefeitura Municipal de São Francisco - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2208696,14;3377
Município;PB;2513927;Prefeitura Municipal de São Bentinho - PB;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;422213,74;4330
Município;PB;2513927;Prefeitura Municipal de São Bentinho - PB;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4011379,66;4330
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;199273,09;4184
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;2037335,19;4184
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;173004,07;4170
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2102716,35;4170
Município;PB;2513984;Prefeitura Municipal de São Francisco - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;195174,27;3377
Município;PB;2513984;Prefeitura Municipal de São Francisco - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2019853,08;3377
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;430867,68;4221
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3035290,34;4221
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;179241,56;4170
Município;PB;2514008;Prefeitura Municipal de São João do Cariri - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2347355,79;4170
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;257275,98;4408
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2050815,2;4408
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;310271,51;4233
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2853926,76;4233
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;109104,95;4422
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1503942,32;4422
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;221117,11;7680
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1425954,29;7680
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;126243,89;4430
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1481431,54;4430
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;146297,46;7626
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1790987,17;7626
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;168070,35;7622
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2258440,5;7622
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;393471,99;7119
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3376517,69;7119
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;122217,61;7630
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1446220,58;7630
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;101547,64;6255
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1589158,27;6255
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;345416,25;4408
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1894487,16;4408
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;338127,19;6376
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1985397,57;6376
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;281491,76;6394
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2050761,19;6394
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;360338,9;5037
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3082840,14;5037
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;298747,2;6359
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1622508,73;6359
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;274373,33;7622
Município;PB;2514206;Prefeitura Municipal de São José da Lagoa Tapada - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2501883,38;7622
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;337881,62;5037
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3050378,51;5037
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;202383,01;6394
Município;PB;2514305;Prefeitura Municipal de São José de Caiana - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2192541,62;6394
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;198604,36;4631
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1976138,0;4631
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;464456,16;4631
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2144885,55;4631
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;109914,87;4656
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1924822,71;4656
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;481441,31;4072
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2317201,26;4072
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;214326,21;5915
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1559231,15;5915
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;176499,78;4682
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1582471,83;4682
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;184651,89;4415
Município;PB;2514107;Prefeitura Municipal de São João do Tigre - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1840800,88;4415
Município;PB;2513984;Prefeitura Municipal de São Francisco - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;278214,52;3137
Município;PB;2513984;Prefeitura Municipal de São Francisco - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2798685,91;3137
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;311568,71;5998
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1939840,45;5998
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;643453,39;6037
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1990627,85;6037
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;216992,74;5957
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1581321,69;5957
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;551575,18;4072
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2774674,75;4072
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;259927,28;5880
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3152738,53;5880
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;1872383,41;20251
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2376687,89;20251
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;1501168,54;20053
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;2344823,98;20053
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;2219702,35;20329
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;2882093,84;20329
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;235999,4;6037
Município;PB;2514453;Prefeitura Municipal de São José dos Ramos - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2222885,7;6037
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1429451,74;20406
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;3757792,56;20406
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2378586,73;19116
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;6154077,96;19116
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2267468,37;20406
Município;PB;2514503;Prefeitura Municipal de São José de Piranhas - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;4353355,08;20406
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;96370,04;3908
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1448293,57;3908
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;84884,74;4665
Município;PB;2514404;Prefeitura Municipal de São José de Espinharas - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1555127,02;4665
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;164192,78;3898
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1852019,81;3898
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;140442,23;4003
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1478594,61;4003
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;279688,04;3950
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1678033,21;3950
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;96332,31;3423
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2502104,37;3423
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;119836,94;3898
Município;PB;2514552;Prefeitura Municipal de São José de Princesa - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2052361,7;3898
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;183886,11;3588
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1866530,29;3588
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;265836,19;3619
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1920324,33;3619
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;200329,02;3526
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1497262,98;3526
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;479290,93;3242
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1451215,11;3242
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;20363,36;1791
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1383372,27;1791
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;32374,98;1801
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;1415000,08;1801
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;57090,89;1821
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1803337,18;1821
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;53258,93;1811
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;1747909,68;1811
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;44419,1;1821
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;1902878,91;1821
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;283193,23;3619
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2126908,92;3619
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;48819,21;1699
Município;PB;2514651;Prefeitura Municipal de São José do Brejo do Cruz - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2499119,47;1699
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;352333,17;3242
Município;PB;2514602;Prefeitura Municipal de São José do Bonfim - PB;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;2719064,94;3242
Município;PB;2514701;Prefeitura Municipal de São José do Sabugi - PB;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;3611278,87;4147
Município;PB;2514701;Prefeitura Municipal de São José do Sabugi - PB;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;11299518,23;4147
Município;PB;2514701;Prefeitura Municipal de São José do Sabugi - PB;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;2002545,9;4141
